frame,current_sight_los.az,current_sight_los.el,filtered_sight_az,filtered_sight_el,tads_yaw_rate,tads_pitch_rate,tads_yaw_rate_bias,tads_pitch_rate_bias,filtered_tads_yaw_rate_bias,filtered_tads_pitch_rate_bias,
 1604, 7.43021E-02,-1.79118E-01, 8.73768E-02,-1.79488E-01, 0.00000E+00,-0.00000E+00, 3.80025E-03,-1.79325E-04, 3.80025E-03,-1.79325E-04,
 1605, 7.43021E-02,-1.79118E-01, 8.73886E-02,-1.79490E-01, 0.00000E+00,-0.00000E+00, 3.79208E-03,-1.79094E-04, 3.79208E-03,-1.79094E-04,
 1606, 7.43021E-02,-1.79118E-01, 8.74002E-02,-1.79491E-01, 0.00000E+00,-0.00000E+00, 3.78390E-03,-1.78861E-04, 3.78390E-03,-1.78861E-04,
 1607, 7.43021E-02,-1.79118E-01, 8.74116E-02,-1.79493E-01, 0.00000E+00,-0.00000E+00, 3.77571E-03,-1.78628E-04, 3.77571E-03,-1.78628E-04,
 1608, 7.43021E-02,-1.79118E-01, 8.74228E-02,-1.79495E-01, 0.00000E+00,-0.00000E+00, 3.76752E-03,-1.78393E-04, 3.76752E-03,-1.78393E-04,
 1609, 7.43021E-02,-1.79118E-01, 8.74338E-02,-1.79496E-01, 0.00000E+00,-0.00000E+00, 3.75932E-03,-1.78157E-04, 3.75932E-03,-1.78157E-04,
 1610, 7.43021E-02,-1.79118E-01, 8.74445E-02,-1.79498E-01, 0.00000E+00,-0.00000E+00, 3.75111E-03,-1.77921E-04, 3.75111E-03,-1.77921E-04,
 1611, 7.43021E-02,-1.79118E-01, 8.74550E-02,-1.79500E-01, 0.00000E+00,-0.00000E+00, 3.74290E-03,-1.77683E-04, 3.74290E-03,-1.77683E-04,
 1612, 7.43021E-02,-1.79118E-01, 8.74653E-02,-1.79501E-01, 0.00000E+00,-0.00000E+00, 3.73468E-03,-1.77444E-04, 3.73468E-03,-1.77444E-04,
 1613, 7.43021E-02,-1.79118E-01, 8.74754E-02,-1.79503E-01, 0.00000E+00,-0.00000E+00, 3.72645E-03,-1.77204E-04, 3.72645E-03,-1.77204E-04,
 1614, 7.43021E-02,-1.79118E-01, 8.74853E-02,-1.79505E-01, 0.00000E+00,-0.00000E+00, 3.71821E-03,-1.76963E-04, 3.71821E-03,-1.76963E-04,
 1615, 7.43021E-02,-1.79118E-01, 8.74949E-02,-1.79506E-01, 0.00000E+00,-0.00000E+00, 3.70998E-03,-1.76722E-04, 3.70998E-03,-1.76722E-04,
 1616, 7.43021E-02,-1.79118E-01, 8.75043E-02,-1.79508E-01, 0.00000E+00,-0.00000E+00, 3.70173E-03,-1.76479E-04, 3.70173E-03,-1.76479E-04,
 1617, 7.43021E-02,-1.79118E-01, 8.75135E-02,-1.79509E-01, 0.00000E+00,-0.00000E+00, 3.69348E-03,-1.76235E-04, 3.69348E-03,-1.76235E-04,
 1618, 7.43021E-02,-1.79118E-01, 8.75225E-02,-1.79511E-01, 0.00000E+00,-0.00000E+00, 3.68522E-03,-1.75990E-04, 3.68522E-03,-1.75990E-04,
 1619, 7.43021E-02,-1.79118E-01, 8.75313E-02,-1.79512E-01, 0.00000E+00,-0.00000E+00, 3.67696E-03,-1.75744E-04, 3.67696E-03,-1.75744E-04,
 1620, 7.43021E-02,-1.79118E-01, 8.75399E-02,-1.79514E-01, 0.00000E+00,-0.00000E+00, 3.66869E-03,-1.75498E-04, 3.66869E-03,-1.75498E-04,
 1621, 7.43021E-02,-1.79118E-01, 8.75482E-02,-1.79515E-01, 0.00000E+00,-0.00000E+00, 3.66042E-03,-1.75250E-04, 3.66042E-03,-1.75250E-04,
 1622, 7.43021E-02,-1.79118E-01, 8.75564E-02,-1.79517E-01, 0.00000E+00,-0.00000E+00, 3.65214E-03,-1.75001E-04, 3.65214E-03,-1.75001E-04,
 1623, 7.43021E-02,-1.79118E-01, 8.75643E-02,-1.79518E-01, 0.00000E+00,-0.00000E+00, 3.64385E-03,-1.74752E-04, 3.64385E-03,-1.74752E-04,
 1624, 7.43021E-02,-1.79118E-01, 8.75721E-02,-1.79520E-01, 0.00000E+00,-0.00000E+00, 3.63556E-03,-1.74501E-04, 3.63556E-03,-1.74501E-04,
 1625, 7.43021E-02,-1.79118E-01, 8.75796E-02,-1.79521E-01, 0.00000E+00,-0.00000E+00, 3.62727E-03,-1.74250E-04, 3.62727E-03,-1.74250E-04,
 1626, 7.43021E-02,-1.79118E-01, 8.75869E-02,-1.79523E-01, 0.00000E+00,-0.00000E+00, 3.61897E-03,-1.73997E-04, 3.61897E-03,-1.73997E-04,
 1627, 7.43021E-02,-1.79118E-01, 8.75940E-02,-1.79524E-01, 0.00000E+00,-0.00000E+00, 3.61067E-03,-1.73744E-04, 3.61067E-03,-1.73744E-04,
 1628, 7.43021E-02,-1.79118E-01, 8.76009E-02,-1.79526E-01, 0.00000E+00,-0.00000E+00, 3.60236E-03,-1.73490E-04, 3.60236E-03,-1.73490E-04,
 1629, 7.43021E-02,-1.79118E-01, 8.76076E-02,-1.79527E-01, 0.00000E+00,-0.00000E+00, 3.59405E-03,-1.73235E-04, 3.59405E-03,-1.73235E-04,
 1630, 7.43021E-02,-1.79118E-01, 8.76141E-02,-1.79529E-01, 0.00000E+00,-0.00000E+00, 3.58573E-03,-1.72979E-04, 3.58573E-03,-1.72979E-04,
 1631, 7.43021E-02,-1.79118E-01, 8.76204E-02,-1.79530E-01, 0.00000E+00,-0.00000E+00, 3.57741E-03,-1.72722E-04, 3.57741E-03,-1.72722E-04,
 1632, 7.43021E-02,-1.79118E-01, 8.76265E-02,-1.79531E-01, 0.00000E+00,-0.00000E+00, 3.56909E-03,-1.72465E-04, 3.56909E-03,-1.72465E-04,
 1633, 7.43021E-02,-1.79118E-01, 8.76324E-02,-1.79533E-01, 0.00000E+00,-0.00000E+00, 3.56076E-03,-1.72206E-04, 3.56076E-03,-1.72206E-04,
 1634, 7.43021E-02,-1.79118E-01, 8.76381E-02,-1.79534E-01, 0.00000E+00,-0.00000E+00, 3.55243E-03,-1.71947E-04, 3.55243E-03,-1.71947E-04,
 1635, 7.43021E-02,-1.79118E-01, 8.76436E-02,-1.79535E-01, 0.00000E+00,-0.00000E+00, 3.54409E-03,-1.71686E-04, 3.54409E-03,-1.71686E-04,
 1636, 7.43021E-02,-1.79118E-01, 8.76489E-02,-1.79537E-01, 0.00000E+00,-0.00000E+00, 3.53576E-03,-1.71425E-04, 3.53576E-03,-1.71425E-04,
 1637, 7.43021E-02,-1.79118E-01, 8.76540E-02,-1.79538E-01, 0.00000E+00,-0.00000E+00, 3.52741E-03,-1.71163E-04, 3.52741E-03,-1.71163E-04,
 1638, 7.43021E-02,-1.79118E-01, 8.76589E-02,-1.79539E-01, 0.00000E+00,-0.00000E+00, 3.51907E-03,-1.70901E-04, 3.51907E-03,-1.70901E-04,
 1639, 7.43021E-02,-1.79118E-01, 8.76636E-02,-1.79541E-01, 0.00000E+00,-0.00000E+00, 3.51072E-03,-1.70637E-04, 3.51072E-03,-1.70637E-04,
 1640, 7.43021E-02,-1.79118E-01, 8.76682E-02,-1.79542E-01, 0.00000E+00,-0.00000E+00, 3.50237E-03,-1.70373E-04, 3.50237E-03,-1.70373E-04,
 1641, 7.43021E-02,-1.79118E-01, 8.76725E-02,-1.79543E-01, 0.00000E+00,-0.00000E+00, 3.49402E-03,-1.70107E-04, 3.49402E-03,-1.70107E-04,
 1642, 7.43021E-02,-1.79118E-01, 8.76766E-02,-1.79544E-01, 0.00000E+00,-0.00000E+00, 3.48566E-03,-1.69841E-04, 3.48566E-03,-1.69841E-04,
 1643, 7.43021E-02,-1.79118E-01, 8.76806E-02,-1.79546E-01, 0.00000E+00,-0.00000E+00, 3.47730E-03,-1.69575E-04, 3.47730E-03,-1.69575E-04,
 1644, 7.43021E-02,-1.79118E-01, 8.76843E-02,-1.79547E-01, 0.00000E+00,-0.00000E+00, 3.46894E-03,-1.69307E-04, 3.46894E-03,-1.69307E-04,
 1645, 7.43021E-02,-1.79118E-01, 8.76879E-02,-1.79548E-01, 0.00000E+00,-0.00000E+00, 3.46057E-03,-1.69039E-04, 3.46057E-03,-1.69039E-04,
 1646, 7.43021E-02,-1.79118E-01, 8.76913E-02,-1.79549E-01, 0.00000E+00,-0.00000E+00, 3.45221E-03,-1.68770E-04, 3.45221E-03,-1.68770E-04,
 1647, 7.43021E-02,-1.79118E-01, 8.76945E-02,-1.79551E-01, 0.00000E+00,-0.00000E+00, 3.44384E-03,-1.68500E-04, 3.44384E-03,-1.68500E-04,
 1648, 7.43021E-02,-1.79118E-01, 8.76975E-02,-1.79552E-01, 0.00000E+00,-0.00000E+00, 3.43547E-03,-1.68229E-04, 3.43547E-03,-1.68229E-04,
 1649, 7.43021E-02,-1.79118E-01, 8.77003E-02,-1.79553E-01, 0.00000E+00,-0.00000E+00, 3.42710E-03,-1.67958E-04, 3.42710E-03,-1.67958E-04,
 1650, 7.43021E-02,-1.79118E-01, 8.77029E-02,-1.79554E-01, 0.00000E+00,-0.00000E+00, 3.41872E-03,-1.67686E-04, 3.41872E-03,-1.67686E-04,
 1651, 7.43021E-02,-1.79118E-01, 8.77054E-02,-1.79555E-01, 0.00000E+00,-0.00000E+00, 3.41035E-03,-1.67413E-04, 3.41035E-03,-1.67413E-04,
 1652, 7.43021E-02,-1.79118E-01, 8.77076E-02,-1.79556E-01, 0.00000E+00,-0.00000E+00, 3.40197E-03,-1.67140E-04, 3.40197E-03,-1.67140E-04,
 1653, 7.43021E-02,-1.79118E-01, 8.77097E-02,-1.79558E-01, 0.00000E+00,-0.00000E+00, 3.39359E-03,-1.66865E-04, 3.39359E-03,-1.66865E-04,
 1654, 7.43021E-02,-1.79118E-01, 8.77116E-02,-1.79559E-01, 0.00000E+00,-0.00000E+00, 3.38521E-03,-1.66590E-04, 3.38521E-03,-1.66590E-04,
 1655, 7.43021E-02,-1.79118E-01, 8.77134E-02,-1.79560E-01, 0.00000E+00,-0.00000E+00, 3.37683E-03,-1.66315E-04, 3.37683E-03,-1.66315E-04,
 1656, 7.43021E-02,-1.79118E-01, 8.77149E-02,-1.79561E-01, 0.00000E+00,-0.00000E+00, 3.36845E-03,-1.66038E-04, 3.36845E-03,-1.66038E-04,
 1657, 7.43021E-02,-1.79118E-01, 8.77163E-02,-1.79562E-01, 0.00000E+00,-0.00000E+00, 3.36007E-03,-1.65761E-04, 3.36007E-03,-1.65761E-04,
 1658, 7.43021E-02,-1.79118E-01, 8.77175E-02,-1.79563E-01, 0.00000E+00,-0.00000E+00, 3.35168E-03,-1.65483E-04, 3.35168E-03,-1.65483E-04,
 1659, 7.43021E-02,-1.79118E-01, 8.77185E-02,-1.79564E-01, 0.00000E+00,-0.00000E+00, 3.34330E-03,-1.65205E-04, 3.34330E-03,-1.65205E-04,
 1660, 7.43021E-02,-1.79118E-01, 8.77193E-02,-1.79565E-01, 0.00000E+00,-0.00000E+00, 3.33491E-03,-1.64926E-04, 3.33491E-03,-1.64926E-04,
 1661, 7.43021E-02,-1.79118E-01, 8.77200E-02,-1.79566E-01, 0.00000E+00,-0.00000E+00, 3.32653E-03,-1.64646E-04, 3.32653E-03,-1.64646E-04,
 1662, 7.43021E-02,-1.79118E-01, 8.77204E-02,-1.79567E-01, 0.00000E+00,-0.00000E+00, 3.31814E-03,-1.64366E-04, 3.31814E-03,-1.64366E-04,
 1663, 7.43021E-02,-1.79118E-01, 8.77208E-02,-1.79568E-01, 0.00000E+00,-0.00000E+00, 3.30975E-03,-1.64085E-04, 3.30975E-03,-1.64085E-04,
 1664, 7.43021E-02,-1.79118E-01, 8.77209E-02,-1.79569E-01, 0.00000E+00,-0.00000E+00, 3.30137E-03,-1.63803E-04, 3.30137E-03,-1.63803E-04,
 1665, 7.43021E-02,-1.79118E-01, 8.77209E-02,-1.79570E-01, 0.00000E+00,-0.00000E+00, 3.29298E-03,-1.63521E-04, 3.29298E-03,-1.63521E-04,
 1666, 7.43021E-02,-1.79118E-01, 8.77207E-02,-1.79571E-01, 0.00000E+00,-0.00000E+00, 3.28459E-03,-1.63238E-04, 3.28459E-03,-1.63238E-04,
 1667, 7.43021E-02,-1.79118E-01, 8.77203E-02,-1.79572E-01, 0.00000E+00,-0.00000E+00, 3.27621E-03,-1.62954E-04, 3.27621E-03,-1.62954E-04,
 1668, 7.43021E-02,-1.79118E-01, 8.77198E-02,-1.79573E-01, 0.00000E+00,-0.00000E+00, 3.26782E-03,-1.62670E-04, 3.26782E-03,-1.62670E-04,
 1669, 7.43021E-02,-1.79118E-01, 8.77191E-02,-1.79574E-01, 0.00000E+00,-0.00000E+00, 3.25943E-03,-1.62385E-04, 3.25943E-03,-1.62385E-04,
 1670, 7.43021E-02,-1.79118E-01, 8.77182E-02,-1.79575E-01, 0.00000E+00,-0.00000E+00, 3.25105E-03,-1.62100E-04, 3.25105E-03,-1.62100E-04,
 1671, 7.43021E-02,-1.79118E-01, 8.77171E-02,-1.79576E-01, 0.00000E+00,-0.00000E+00, 3.24266E-03,-1.61814E-04, 3.24266E-03,-1.61814E-04,
 1672, 7.43021E-02,-1.79118E-01, 8.77159E-02,-1.79577E-01, 0.00000E+00,-0.00000E+00, 3.23428E-03,-1.61527E-04, 3.23428E-03,-1.61527E-04,
 1673, 7.43021E-02,-1.79118E-01, 8.77146E-02,-1.79578E-01, 0.00000E+00,-0.00000E+00, 3.22589E-03,-1.61240E-04, 3.22589E-03,-1.61240E-04,
 1674, 7.43021E-02,-1.79118E-01, 8.77130E-02,-1.79579E-01, 0.00000E+00,-0.00000E+00, 3.21751E-03,-1.60953E-04, 3.21751E-03,-1.60953E-04,
 1675, 7.43021E-02,-1.79118E-01, 8.77113E-02,-1.79580E-01, 0.00000E+00,-0.00000E+00, 3.20913E-03,-1.60664E-04, 3.20913E-03,-1.60664E-04,
 1676, 7.43021E-02,-1.79118E-01, 8.77095E-02,-1.79581E-01, 0.00000E+00,-0.00000E+00, 3.20075E-03,-1.60375E-04, 3.20075E-03,-1.60375E-04,
 1677, 7.43021E-02,-1.79118E-01, 8.77074E-02,-1.79582E-01, 0.00000E+00,-0.00000E+00, 3.19237E-03,-1.60086E-04, 3.19237E-03,-1.60086E-04,
 1678, 7.43021E-02,-1.79118E-01, 8.77053E-02,-1.79582E-01, 0.00000E+00,-0.00000E+00, 3.18399E-03,-1.59796E-04, 3.18399E-03,-1.59796E-04,
 1679, 7.43021E-02,-1.79118E-01, 8.77029E-02,-1.79583E-01, 0.00000E+00,-0.00000E+00, 3.17561E-03,-1.59505E-04, 3.17561E-03,-1.59505E-04,
 1680, 7.43021E-02,-1.79118E-01, 8.77004E-02,-1.79584E-01, 0.00000E+00,-0.00000E+00, 3.16724E-03,-1.59214E-04, 3.16724E-03,-1.59214E-04,
 1681, 7.43021E-02,-1.79118E-01, 8.76978E-02,-1.79585E-01, 0.00000E+00,-0.00000E+00, 3.15886E-03,-1.58923E-04, 3.15886E-03,-1.58923E-04,
 1682, 7.43021E-02,-1.79118E-01, 8.76949E-02,-1.79586E-01, 0.00000E+00,-0.00000E+00, 3.15049E-03,-1.58631E-04, 3.15049E-03,-1.58631E-04,
 1683, 7.43021E-02,-1.79118E-01, 8.76920E-02,-1.79587E-01, 0.00000E+00,-0.00000E+00, 3.14212E-03,-1.58338E-04, 3.14212E-03,-1.58338E-04,
 1684, 7.43021E-02,-1.79118E-01, 8.76888E-02,-1.79587E-01, 0.00000E+00,-0.00000E+00, 3.13375E-03,-1.58045E-04, 3.13375E-03,-1.58045E-04,
 1685, 7.43021E-02,-1.79118E-01, 8.76856E-02,-1.79588E-01, 0.00000E+00,-0.00000E+00, 3.12538E-03,-1.57751E-04, 3.12538E-03,-1.57751E-04,
 1686, 7.43021E-02,-1.79118E-01, 8.76821E-02,-1.79589E-01, 0.00000E+00,-0.00000E+00, 3.11702E-03,-1.57457E-04, 3.11702E-03,-1.57457E-04,
 1687, 7.43021E-02,-1.79118E-01, 8.76785E-02,-1.79590E-01, 0.00000E+00,-0.00000E+00, 3.10866E-03,-1.57163E-04, 3.10866E-03,-1.57163E-04,
 1688, 7.43021E-02,-1.79118E-01, 8.76748E-02,-1.79591E-01, 0.00000E+00,-0.00000E+00, 3.10030E-03,-1.56867E-04, 3.10030E-03,-1.56867E-04,
 1689, 7.43021E-02,-1.79118E-01, 8.76709E-02,-1.79591E-01, 0.00000E+00,-0.00000E+00, 3.09194E-03,-1.56572E-04, 3.09194E-03,-1.56572E-04,
 1690, 7.43021E-02,-1.79118E-01, 8.76668E-02,-1.79592E-01, 0.00000E+00,-0.00000E+00, 3.08358E-03,-1.56276E-04, 3.08358E-03,-1.56276E-04,
 1691, 7.43021E-02,-1.79118E-01, 8.76627E-02,-1.79593E-01, 0.00000E+00,-0.00000E+00, 3.07523E-03,-1.55979E-04, 3.07523E-03,-1.55979E-04,
 1692, 7.43021E-02,-1.79118E-01, 8.76583E-02,-1.79594E-01, 0.00000E+00,-0.00000E+00, 3.06688E-03,-1.55682E-04, 3.06688E-03,-1.55682E-04,
 1693, 7.43021E-02,-1.79118E-01, 8.76538E-02,-1.79594E-01, 0.00000E+00,-0.00000E+00, 3.05853E-03,-1.55385E-04, 3.05853E-03,-1.55385E-04,
 1694, 7.43021E-02,-1.79118E-01, 8.76492E-02,-1.79595E-01, 0.00000E+00,-0.00000E+00, 3.05019E-03,-1.55087E-04, 3.05019E-03,-1.55087E-04,
 1695, 7.43021E-02,-1.79118E-01, 8.76444E-02,-1.79596E-01, 0.00000E+00,-0.00000E+00, 3.04185E-03,-1.54789E-04, 3.04185E-03,-1.54789E-04,
 1696, 7.43021E-02,-1.79118E-01, 8.76395E-02,-1.79596E-01, 0.00000E+00,-0.00000E+00, 3.03351E-03,-1.54490E-04, 3.03351E-03,-1.54490E-04,
 1697, 7.43021E-02,-1.79118E-01, 8.76344E-02,-1.79597E-01, 0.00000E+00,-0.00000E+00, 3.02517E-03,-1.54191E-04, 3.02517E-03,-1.54191E-04,
 1698, 7.43021E-02,-1.79118E-01, 8.76292E-02,-1.79598E-01, 0.00000E+00,-0.00000E+00, 3.01684E-03,-1.53891E-04, 3.01684E-03,-1.53891E-04,
 1699, 7.43021E-02,-1.79118E-01, 8.76238E-02,-1.79598E-01, 0.00000E+00,-0.00000E+00, 3.00851E-03,-1.53591E-04, 3.00851E-03,-1.53591E-04,
 1700, 7.43021E-02,-1.79118E-01, 8.76183E-02,-1.79599E-01, 0.00000E+00,-0.00000E+00, 3.00018E-03,-1.53290E-04, 3.00018E-03,-1.53290E-04,
 1701, 7.43021E-02,-1.79118E-01, 8.76126E-02,-1.79600E-01, 0.00000E+00,-0.00000E+00, 2.99186E-03,-1.52989E-04, 2.99186E-03,-1.52989E-04,
 1702, 7.43021E-02,-1.79118E-01, 8.76069E-02,-1.79600E-01, 0.00000E+00,-0.00000E+00, 2.98354E-03,-1.52688E-04, 2.98354E-03,-1.52688E-04,
 1703, 7.43021E-02,-1.79118E-01, 8.76009E-02,-1.79601E-01, 0.00000E+00,-0.00000E+00, 2.97522E-03,-1.52386E-04, 2.97522E-03,-1.52386E-04,
 1704, 7.43021E-02,-1.79118E-01, 8.75949E-02,-1.79602E-01, 0.00000E+00,-0.00000E+00, 2.96691E-03,-1.52084E-04, 2.96691E-03,-1.52084E-04,
 1705, 7.43021E-02,-1.79118E-01, 8.75886E-02,-1.79602E-01, 0.00000E+00,-0.00000E+00, 2.95860E-03,-1.51782E-04, 2.95860E-03,-1.51782E-04,
 1706, 7.43021E-02,-1.79118E-01, 8.75823E-02,-1.79603E-01, 0.00000E+00,-0.00000E+00, 2.95030E-03,-1.51479E-04, 2.95030E-03,-1.51479E-04,
 1707, 7.43021E-02,-1.79118E-01, 8.75758E-02,-1.79603E-01, 0.00000E+00,-0.00000E+00, 2.94200E-03,-1.51176E-04, 2.94200E-03,-1.51176E-04,
 1708, 7.43021E-02,-1.79118E-01, 8.75692E-02,-1.79604E-01, 0.00000E+00,-0.00000E+00, 2.93370E-03,-1.50872E-04, 2.93370E-03,-1.50872E-04,
 1709, 7.43021E-02,-1.79118E-01, 8.75624E-02,-1.79605E-01, 0.00000E+00,-0.00000E+00, 2.92541E-03,-1.50568E-04, 2.92541E-03,-1.50568E-04,
 1710, 7.43021E-02,-1.79118E-01, 8.75555E-02,-1.79605E-01, 0.00000E+00,-0.00000E+00, 2.91712E-03,-1.50264E-04, 2.91712E-03,-1.50264E-04,
 1711, 7.43021E-02,-1.79118E-01, 8.75485E-02,-1.79606E-01, 0.00000E+00,-0.00000E+00, 2.90884E-03,-1.49959E-04, 2.90884E-03,-1.49959E-04,
 1712, 7.43021E-02,-1.79118E-01, 8.75414E-02,-1.79606E-01, 0.00000E+00,-0.00000E+00, 2.90056E-03,-1.49654E-04, 2.90056E-03,-1.49654E-04,
 1713, 7.43021E-02,-1.79118E-01, 8.75341E-02,-1.79607E-01, 0.00000E+00,-0.00000E+00, 2.89229E-03,-1.49349E-04, 2.89229E-03,-1.49349E-04,
 1714, 7.43021E-02,-1.79118E-01, 8.75266E-02,-1.79607E-01, 0.00000E+00,-0.00000E+00, 2.88402E-03,-1.49043E-04, 2.88402E-03,-1.49043E-04,
 1715, 7.43021E-02,-1.79118E-01, 8.75191E-02,-1.79608E-01, 0.00000E+00,-0.00000E+00, 2.87575E-03,-1.48737E-04, 2.87575E-03,-1.48737E-04,
 1716, 7.43021E-02,-1.79118E-01, 8.75114E-02,-1.79608E-01, 0.00000E+00,-0.00000E+00, 2.86749E-03,-1.48431E-04, 2.86749E-03,-1.48431E-04,
 1717, 7.43021E-02,-1.79118E-01, 8.75036E-02,-1.79609E-01, 0.00000E+00,-0.00000E+00, 2.85924E-03,-1.48124E-04, 2.85924E-03,-1.48124E-04,
 1718, 7.43021E-02,-1.79118E-01, 8.74956E-02,-1.79609E-01, 0.00000E+00,-0.00000E+00, 2.85098E-03,-1.47817E-04, 2.85098E-03,-1.47817E-04,
 1719, 7.43021E-02,-1.79118E-01, 8.74876E-02,-1.79610E-01, 0.00000E+00,-0.00000E+00, 2.84274E-03,-1.47510E-04, 2.84274E-03,-1.47510E-04,
 1720, 7.43021E-02,-1.79118E-01, 8.74794E-02,-1.79610E-01, 0.00000E+00,-0.00000E+00, 2.83450E-03,-1.47202E-04, 2.83450E-03,-1.47202E-04,
 1721, 7.43021E-02,-1.79118E-01, 8.74710E-02,-1.79611E-01, 0.00000E+00,-0.00000E+00, 2.82626E-03,-1.46894E-04, 2.82626E-03,-1.46894E-04,
 1722, 7.43021E-02,-1.79118E-01, 8.74626E-02,-1.79611E-01, 0.00000E+00,-0.00000E+00, 2.81803E-03,-1.46586E-04, 2.81803E-03,-1.46586E-04,
 1723, 7.43021E-02,-1.79118E-01, 8.74540E-02,-1.79612E-01, 0.00000E+00,-0.00000E+00, 2.80981E-03,-1.46278E-04, 2.80981E-03,-1.46278E-04,
 1724, 7.43021E-02,-1.79118E-01, 8.74453E-02,-1.79612E-01, 0.00000E+00,-0.00000E+00, 2.80159E-03,-1.45969E-04, 2.80159E-03,-1.45969E-04,
 1725, 7.43021E-02,-1.79118E-01, 8.74365E-02,-1.79613E-01, 0.00000E+00,-0.00000E+00, 2.79337E-03,-1.45660E-04, 2.79337E-03,-1.45660E-04,
 1726, 7.43021E-02,-1.79118E-01, 8.74275E-02,-1.79613E-01, 0.00000E+00,-0.00000E+00, 2.78516E-03,-1.45351E-04, 2.78516E-03,-1.45351E-04,
 1727, 7.43021E-02,-1.79118E-01, 8.74184E-02,-1.79613E-01, 0.00000E+00,-0.00000E+00, 2.77696E-03,-1.45041E-04, 2.77696E-03,-1.45041E-04,
 1728, 7.43021E-02,-1.79118E-01, 8.74092E-02,-1.79614E-01, 0.00000E+00,-0.00000E+00, 2.76876E-03,-1.44731E-04, 2.76876E-03,-1.44731E-04,
 1729, 7.43021E-02,-1.79118E-01, 8.73999E-02,-1.79614E-01, 0.00000E+00,-0.00000E+00, 2.76057E-03,-1.44421E-04, 2.76057E-03,-1.44421E-04,
 1730, 7.43021E-02,-1.79118E-01, 8.73905E-02,-1.79615E-01, 0.00000E+00,-0.00000E+00, 2.75238E-03,-1.44111E-04, 2.75238E-03,-1.44111E-04,
 1731, 7.43021E-02,-1.79118E-01, 8.73809E-02,-1.79615E-01, 0.00000E+00,-0.00000E+00, 2.74420E-03,-1.43800E-04, 2.74420E-03,-1.43800E-04,
 1732, 7.43021E-02,-1.79118E-01, 8.73713E-02,-1.79615E-01, 0.00000E+00,-0.00000E+00, 2.73603E-03,-1.43489E-04, 2.73603E-03,-1.43489E-04,
 1733, 7.43021E-02,-1.79118E-01, 8.73615E-02,-1.79616E-01, 0.00000E+00,-0.00000E+00, 2.72786E-03,-1.43178E-04, 2.72786E-03,-1.43178E-04,
 1734, 7.43021E-02,-1.79118E-01, 8.73516E-02,-1.79616E-01, 0.00000E+00,-0.00000E+00, 2.71970E-03,-1.42867E-04, 2.71970E-03,-1.42867E-04,
 1735, 7.43021E-02,-1.79118E-01, 8.73415E-02,-1.79616E-01, 0.00000E+00,-0.00000E+00, 2.71154E-03,-1.42556E-04, 2.71154E-03,-1.42556E-04,
 1736, 7.43021E-02,-1.79118E-01, 8.73314E-02,-1.79617E-01, 0.00000E+00,-0.00000E+00, 2.70339E-03,-1.42244E-04, 2.70339E-03,-1.42244E-04,
 1737, 7.43021E-02,-1.79118E-01, 8.73211E-02,-1.79617E-01, 0.00000E+00,-0.00000E+00, 2.69525E-03,-1.41932E-04, 2.69525E-03,-1.41932E-04,
 1738, 7.43021E-02,-1.79118E-01, 8.73108E-02,-1.79617E-01, 0.00000E+00,-0.00000E+00, 2.68711E-03,-1.41620E-04, 2.68711E-03,-1.41620E-04,
 1739, 7.43021E-02,-1.79118E-01, 8.73003E-02,-1.79618E-01, 0.00000E+00,-0.00000E+00, 2.67898E-03,-1.41307E-04, 2.67898E-03,-1.41307E-04,
 1740, 7.43021E-02,-1.79118E-01, 8.72897E-02,-1.79618E-01, 0.00000E+00,-0.00000E+00, 2.67086E-03,-1.40995E-04, 2.67086E-03,-1.40995E-04,
 1741, 7.43021E-02,-1.79118E-01, 8.72790E-02,-1.79618E-01, 0.00000E+00,-0.00000E+00, 2.66274E-03,-1.40682E-04, 2.66274E-03,-1.40682E-04,
 1742, 7.43021E-02,-1.79118E-01, 8.72682E-02,-1.79619E-01, 0.00000E+00,-0.00000E+00, 2.65463E-03,-1.40369E-04, 2.65463E-03,-1.40369E-04,
 1743, 7.43021E-02,-1.79118E-01, 8.72572E-02,-1.79619E-01, 0.00000E+00,-0.00000E+00, 2.64652E-03,-1.40056E-04, 2.64652E-03,-1.40056E-04,
 1744, 7.43021E-02,-1.79118E-01, 8.72462E-02,-1.79619E-01, 0.00000E+00,-0.00000E+00, 2.63843E-03,-1.39743E-04, 2.63843E-03,-1.39743E-04,
 1745, 7.43021E-02,-1.79118E-01, 8.72350E-02,-1.79619E-01, 0.00000E+00,-0.00000E+00, 2.63034E-03,-1.39429E-04, 2.63034E-03,-1.39429E-04,
 1746, 7.43021E-02,-1.79118E-01, 8.72238E-02,-1.79620E-01, 0.00000E+00,-0.00000E+00, 2.62225E-03,-1.39116E-04, 2.62225E-03,-1.39116E-04,
 1747, 7.43021E-02,-1.79118E-01, 8.72124E-02,-1.79620E-01, 0.00000E+00,-0.00000E+00, 2.61418E-03,-1.38802E-04, 2.61418E-03,-1.38802E-04,
 1748, 7.43021E-02,-1.79118E-01, 8.72009E-02,-1.79620E-01, 0.00000E+00,-0.00000E+00, 2.60611E-03,-1.38488E-04, 2.60611E-03,-1.38488E-04,
 1749, 7.43021E-02,-1.79118E-01, 8.71894E-02,-1.79620E-01, 0.00000E+00,-0.00000E+00, 2.59805E-03,-1.38174E-04, 2.59805E-03,-1.38174E-04,
