frame,tse_time,tse_in_manual,gunfire,temp1,temp2,range_fact,rk2,kg1,kg2,kg3,kg4,kg5,x1,x2,x3,x4,delta_target_range,delta_target_vel_l,delta_target_vel_m,est_target_range,est_target_vel_slm(1),est_target_vel_slm(2),est_target_vel_slm(3),tof,tse_lead_slm(1),tse_lead_slm(2),tse_lead_slm(3),c12,c14,c22,c24,c33,c35,c44,c55,tads_yaw_rate,tads_pitch_rate,tads_vel_slm(1),tads_vel_slm(2),tads_vel_slm(3),
 1592, 3.18186E+01,TRUE,0, 0.00000E+00, 3.86164E+00, 1.41454E+00, 3.15003E+00, 0.00000E+00, 0.00000E+00, 1.84275E-01, 0.00000E+00, 8.50123E-01, 1.41454E+03,-1.09311E+00, 5.52319E+00, 2.57732E-01, 2.19727E-02,-1.19567E-02,-3.22402E-04, 1.41457E+03,-1.09350E+00, 5.53467E+00, 2.58041E-01, 3.26600E+00,-4.28566E+00, 2.16915E+01, 1.01132E+00, 4.48457E+03, 9.91683E+01, 1.23804E+03, 9.98917E+01, 5.80473E-01, 2.67792E+00, 9.99998E+01, 3.01615E+01, 3.89768E-03,-1.82016E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1593, 3.18386E+01,TRUE,0, 0.00000E+00, 3.86317E+00, 1.41452E+00, 3.15136E+00, 0.00000E+00, 0.00000E+00, 1.84256E-01, 0.00000E+00, 8.49939E-01, 1.41452E+03,-1.09271E+00, 5.51169E+00, 2.57421E-01, 2.19727E-02,-1.19629E-02,-3.23892E-04, 1.41454E+03,-1.09311E+00, 5.52319E+00, 2.57732E-01, 3.26593E+00,-4.28401E+00, 2.16460E+01, 1.01008E+00, 4.51139E+03, 9.91828E+01, 1.24204E+03, 9.98939E+01, 5.80656E-01, 2.67846E+00, 9.99998E+01, 3.01643E+01, 3.88961E-03,-1.81798E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1594, 3.18586E+01,TRUE,0, 0.00000E+00, 3.86469E+00, 1.41450E+00, 3.15268E+00, 0.00000E+00, 0.00000E+00, 1.84237E-01, 0.00000E+00, 8.49756E-01, 1.41450E+03,-1.09232E+00, 5.50018E+00, 2.57108E-01, 2.18506E-02,-1.19681E-02,-3.25382E-04, 1.41452E+03,-1.09271E+00, 5.51169E+00, 2.57421E-01, 3.26585E+00,-4.28236E+00, 2.16004E+01, 1.00884E+00, 4.53830E+03, 9.91971E+01, 1.24603E+03, 9.98960E+01, 5.80838E-01, 2.67901E+00, 9.99998E+01, 3.01671E+01, 3.88153E-03,-1.81579E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1595, 3.18786E+01,TRUE,0, 0.00000E+00, 3.86621E+00, 1.41448E+00, 3.15399E+00, 0.00000E+00, 0.00000E+00, 1.84217E-01, 0.00000E+00, 8.49573E-01, 1.41448E+03,-1.09193E+00, 5.48866E+00, 2.56794E-01, 2.18506E-02,-1.19734E-02,-3.26842E-04, 1.41450E+03,-1.09232E+00, 5.50018E+00, 2.57108E-01, 3.26577E+00,-4.28072E+00, 2.15548E+01, 1.00759E+00, 4.56528E+03, 9.92111E+01, 1.25003E+03, 9.98981E+01, 5.81020E-01, 2.67955E+00, 9.99998E+01, 3.01699E+01, 3.87344E-03,-1.81359E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1596, 3.18986E+01,TRUE,0, 0.00000E+00, 3.86773E+00, 1.41446E+00, 3.15530E+00, 0.00000E+00, 0.00000E+00, 1.84198E-01, 0.00000E+00, 8.49392E-01, 1.41446E+03,-1.09154E+00, 5.47712E+00, 2.56478E-01, 2.18506E-02,-1.19786E-02,-3.28302E-04, 1.41448E+03,-1.09193E+00, 5.48866E+00, 2.56794E-01, 3.26569E+00,-4.27908E+00, 2.15091E+01, 1.00633E+00, 4.59234E+03, 9.92249E+01, 1.25403E+03, 9.99001E+01, 5.81200E-01, 2.68009E+00, 9.99998E+01, 3.01726E+01, 3.86534E-03,-1.81137E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1597, 3.19186E+01,TRUE,0, 0.00000E+00, 3.86924E+00, 1.41443E+00, 3.15660E+00, 0.00000E+00, 0.00000E+00, 1.84179E-01, 0.00000E+00, 8.49211E-01, 1.41443E+03,-1.09115E+00, 5.46558E+00, 2.56161E-01, 2.18506E-02,-1.19839E-02,-3.29733E-04, 1.41446E+03,-1.09154E+00, 5.47712E+00, 2.56478E-01, 3.26562E+00,-4.27746E+00, 2.14634E+01, 1.00507E+00, 4.61949E+03, 9.92384E+01, 1.25802E+03, 9.99021E+01, 5.81380E-01, 2.68062E+00, 9.99998E+01, 3.01754E+01, 3.85723E-03,-1.80915E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1598, 3.19386E+01,TRUE,0, 0.00000E+00, 3.87074E+00, 1.41441E+00, 3.15790E+00, 0.00000E+00, 0.00000E+00, 1.84160E-01, 0.00000E+00, 8.49032E-01, 1.41441E+03,-1.09076E+00, 5.45402E+00, 2.55842E-01, 2.18506E-02,-1.19891E-02,-3.31163E-04, 1.41443E+03,-1.09115E+00, 5.46558E+00, 2.56161E-01, 3.26554E+00,-4.27584E+00, 2.14177E+01, 1.00380E+00, 4.64671E+03, 9.92517E+01, 1.26202E+03, 9.99040E+01, 5.81560E-01, 2.68116E+00, 9.99998E+01, 3.01781E+01, 3.84912E-03,-1.80691E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1599, 3.19586E+01,TRUE,0, 0.00000E+00, 3.87223E+00, 1.41439E+00, 3.15919E+00, 0.00000E+00, 0.00000E+00, 1.84141E-01, 0.00000E+00, 8.48853E-01, 1.41439E+03,-1.09038E+00, 5.44245E+00, 2.55521E-01, 2.18506E-02,-1.19944E-02,-3.32594E-04, 1.41441E+03,-1.09076E+00, 5.45402E+00, 2.55842E-01, 3.26547E+00,-4.27423E+00, 2.13719E+01, 1.00253E+00, 4.67402E+03, 9.92648E+01, 1.26602E+03, 9.99060E+01, 5.81738E-01, 2.68169E+00, 9.99998E+01, 3.01809E+01, 3.84099E-03,-1.80466E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1600, 3.19786E+01,TRUE,0, 0.00000E+00, 3.87372E+00, 1.41437E+00, 3.16048E+00, 0.00000E+00, 0.00000E+00, 1.84123E-01, 0.00000E+00, 8.48675E-01, 1.41437E+03,-1.09000E+00, 5.43086E+00, 2.55199E-01, 2.18506E-02,-1.19991E-02,-3.33995E-04, 1.41439E+03,-1.09038E+00, 5.44245E+00, 2.55521E-01, 3.26539E+00,-4.27262E+00, 2.13260E+01, 1.00125E+00, 4.70141E+03, 9.92777E+01, 1.27001E+03, 9.99078E+01, 5.81916E-01, 2.68222E+00, 9.99998E+01, 3.01836E+01, 3.83286E-03,-1.80240E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1601, 3.19986E+01,TRUE,0, 0.00000E+00, 3.87520E+00, 1.41435E+00, 3.16176E+00, 0.00000E+00, 0.00000E+00, 1.84104E-01, 0.00000E+00, 8.48498E-01, 1.41435E+03,-1.08962E+00, 5.41927E+00, 2.54875E-01, 2.18506E-02,-1.20039E-02,-3.35395E-04, 1.41437E+03,-1.09000E+00, 5.43086E+00, 2.55199E-01, 3.26531E+00,-4.27102E+00, 2.12802E+01, 9.99964E-01, 4.72887E+03, 9.92903E+01, 1.27401E+03, 9.99097E+01, 5.82093E-01, 2.68275E+00, 9.99998E+01, 3.01863E+01, 3.82472E-03,-1.80013E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1602, 3.20186E+01,TRUE,0, 0.00000E+00, 3.87667E+00, 1.41432E+00, 3.16304E+00, 0.00000E+00, 0.00000E+00, 1.84085E-01, 0.00000E+00, 8.48322E-01, 1.41432E+03,-1.08924E+00, 5.40767E+00, 2.54549E-01, 2.18506E-02,-1.20087E-02,-3.36826E-04, 1.41435E+03,-1.08962E+00, 5.41927E+00, 2.54875E-01, 3.26524E+00,-4.26943E+00, 2.12342E+01, 9.98671E-01, 4.75642E+03, 9.93027E+01, 1.27800E+03, 9.99115E+01, 5.82269E-01, 2.68327E+00, 9.99998E+01, 3.01890E+01, 3.81657E-03,-1.79785E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1603, 3.20386E+01,TRUE,0, 0.00000E+00, 3.87814E+00, 1.41430E+00, 3.16430E+00, 0.00000E+00, 0.00000E+00, 1.84067E-01, 0.00000E+00, 8.48147E-01, 1.41430E+03,-1.08886E+00, 5.39605E+00, 2.54222E-01, 2.18506E-02,-1.20125E-02,-3.38227E-04, 1.41432E+03,-1.08924E+00, 5.40767E+00, 2.54549E-01, 3.26516E+00,-4.26785E+00, 2.11883E+01, 9.97372E-01, 4.78404E+03, 9.93149E+01, 1.28200E+03, 9.99132E+01, 5.82444E-01, 2.68380E+00, 9.99998E+01, 3.01917E+01, 3.80841E-03,-1.79556E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1604, 3.20586E+01,TRUE,0, 0.00000E+00, 3.87960E+00, 1.41428E+00, 3.16557E+00, 0.00000E+00, 0.00000E+00, 1.84049E-01, 0.00000E+00, 8.47974E-01, 1.41428E+03,-1.08849E+00, 5.38442E+00, 2.53894E-01, 2.18506E-02,-1.20163E-02,-3.39627E-04, 1.41430E+03,-1.08886E+00, 5.39605E+00, 2.54222E-01, 3.26508E+00,-4.26627E+00, 2.11423E+01, 9.96068E-01, 4.81175E+03, 9.93269E+01, 1.28600E+03, 9.99150E+01, 5.82619E-01, 2.68432E+00, 9.99998E+01, 3.01943E+01, 3.80025E-03,-1.79325E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1605, 3.20786E+01,TRUE,0, 0.00000E+00, 3.88106E+00, 1.41426E+00, 3.16682E+00, 0.00000E+00, 0.00000E+00, 1.84031E-01, 0.00000E+00, 8.47800E-01, 1.41426E+03,-1.08811E+00, 5.37279E+00, 2.53563E-01, 2.18506E-02,-1.20201E-02,-3.40968E-04, 1.41428E+03,-1.08849E+00, 5.38442E+00, 2.53894E-01, 3.26501E+00,-4.26470E+00, 2.10962E+01, 9.94757E-01, 4.83954E+03, 9.93387E+01, 1.28999E+03, 9.99167E+01, 5.82792E-01, 2.68483E+00, 9.99998E+01, 3.01970E+01, 3.79208E-03,-1.79094E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1606, 3.20986E+01,TRUE,0, 0.00000E+00, 3.88250E+00, 1.41424E+00, 3.16807E+00, 0.00000E+00, 0.00000E+00, 1.84013E-01, 0.00000E+00, 8.47628E-01, 1.41424E+03,-1.08774E+00, 5.36114E+00, 2.53232E-01, 2.18506E-02,-1.20239E-02,-3.42369E-04, 1.41426E+03,-1.08811E+00, 5.37279E+00, 2.53563E-01, 3.26493E+00,-4.26314E+00, 2.10501E+01, 9.93440E-01, 4.86740E+03, 9.93503E+01, 1.29399E+03, 9.99183E+01, 5.82965E-01, 2.68535E+00, 9.99998E+01, 3.01996E+01, 3.78390E-03,-1.78861E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1607, 3.21186E+01,TRUE,0, 0.00000E+00, 3.88394E+00, 1.41422E+00, 3.16932E+00, 0.00000E+00, 0.00000E+00, 1.83995E-01, 0.00000E+00, 8.47457E-01, 1.41422E+03,-1.08737E+00, 5.34948E+00, 2.52899E-01, 2.18506E-02,-1.20273E-02,-3.43710E-04, 1.41424E+03,-1.08774E+00, 5.36114E+00, 2.53232E-01, 3.26485E+00,-4.26158E+00, 2.10040E+01, 9.92118E-01, 4.89535E+03, 9.93617E+01, 1.29799E+03, 9.99199E+01, 5.83137E-01, 2.68586E+00, 9.99998E+01, 3.02022E+01, 3.77571E-03,-1.78628E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1608, 3.21386E+01,TRUE,0, 0.00000E+00, 3.88537E+00, 1.41419E+00, 3.17055E+00, 0.00000E+00, 0.00000E+00, 1.83977E-01, 0.00000E+00, 8.47287E-01, 1.41419E+03,-1.08701E+00, 5.33782E+00, 2.52564E-01, 2.18506E-02,-1.20311E-02,-3.45051E-04, 1.41422E+03,-1.08737E+00, 5.34948E+00, 2.52899E-01, 3.26478E+00,-4.26004E+00, 2.09578E+01, 9.90789E-01, 4.92338E+03, 9.93729E+01, 1.30198E+03, 9.99215E+01, 5.83308E-01, 2.68637E+00, 9.99998E+01, 3.02049E+01, 3.76752E-03,-1.78393E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1609, 3.21586E+01,TRUE,0, 0.00000E+00, 3.88680E+00, 1.41417E+00, 3.17178E+00, 0.00000E+00, 0.00000E+00, 1.83959E-01, 0.00000E+00, 8.47118E-01, 1.41417E+03,-1.08664E+00, 5.32614E+00, 2.52228E-01, 2.18506E-02,-1.20354E-02,-3.46392E-04, 1.41419E+03,-1.08701E+00, 5.33782E+00, 2.52564E-01, 3.26470E+00,-4.25849E+00, 2.09116E+01, 9.89455E-01, 4.95148E+03, 9.93839E+01, 1.30598E+03, 9.99231E+01, 5.83478E-01, 2.68688E+00, 9.99998E+01, 3.02075E+01, 3.75932E-03,-1.78157E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1610, 3.21786E+01,TRUE,0, 0.00000E+00, 3.88821E+00, 1.41415E+00, 3.17301E+00, 0.00000E+00, 0.00000E+00, 1.83941E-01, 0.00000E+00, 8.46950E-01, 1.41415E+03,-1.08627E+00, 5.31446E+00, 2.51890E-01, 2.17285E-02,-1.20373E-02,-3.47644E-04, 1.41417E+03,-1.08664E+00, 5.32614E+00, 2.52228E-01, 3.26462E+00,-4.25696E+00, 2.08654E+01, 9.88115E-01, 4.97967E+03, 9.93947E+01, 1.30998E+03, 9.99246E+01, 5.83648E-01, 2.68738E+00, 9.99998E+01, 3.02101E+01, 3.75111E-03,-1.77921E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1611, 3.21986E+01,TRUE,0, 0.00000E+00, 3.88962E+00, 1.41413E+00, 3.17423E+00, 0.00000E+00, 0.00000E+00, 1.83924E-01, 0.00000E+00, 8.46783E-01, 1.41413E+03,-1.08591E+00, 5.30276E+00, 2.51551E-01, 2.17285E-02,-1.20401E-02,-3.48955E-04, 1.41415E+03,-1.08627E+00, 5.31446E+00, 2.51890E-01, 3.26454E+00,-4.25543E+00, 2.08191E+01, 9.86769E-01, 5.00794E+03, 9.94053E+01, 1.31397E+03, 9.99261E+01, 5.83816E-01, 2.68788E+00, 9.99998E+01, 3.02126E+01, 3.74290E-03,-1.77683E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1612, 3.22186E+01,TRUE,0, 0.00000E+00, 3.89102E+00, 1.41411E+00, 3.17544E+00, 0.00000E+00, 0.00000E+00, 1.83906E-01, 0.00000E+00, 8.46617E-01, 1.41411E+03,-1.08555E+00, 5.29106E+00, 2.51211E-01, 2.17285E-02,-1.20425E-02,-3.50237E-04, 1.41413E+03,-1.08591E+00, 5.30276E+00, 2.51551E-01, 3.26447E+00,-4.25391E+00, 2.07728E+01, 9.85418E-01, 5.03629E+03, 9.94158E+01, 1.31797E+03, 9.99276E+01, 5.83984E-01, 2.68838E+00, 9.99998E+01, 3.02152E+01, 3.73468E-03,-1.77444E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1613, 3.22386E+01,TRUE,0, 0.00000E+00, 3.89242E+00, 1.41408E+00, 3.17664E+00, 0.00000E+00, 0.00000E+00, 1.83889E-01, 0.00000E+00, 8.46452E-01, 1.41408E+03,-1.08519E+00, 5.27934E+00, 2.50869E-01, 2.17285E-02,-1.20449E-02,-3.51489E-04, 1.41411E+03,-1.08555E+00, 5.29106E+00, 2.51211E-01, 3.26439E+00,-4.25240E+00, 2.07265E+01, 9.84060E-01, 5.06471E+03, 9.94260E+01, 1.32197E+03, 9.99290E+01, 5.84150E-01, 2.68888E+00, 9.99998E+01, 3.02177E+01, 3.72645E-03,-1.77204E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1614, 3.22586E+01,TRUE,0, 0.00000E+00, 3.89380E+00, 1.41406E+00, 3.17784E+00, 0.00000E+00, 0.00000E+00, 1.83872E-01, 0.00000E+00, 8.46288E-01, 1.41406E+03,-1.08483E+00, 5.26762E+00, 2.50525E-01, 2.17285E-02,-1.20473E-02,-3.52770E-04, 1.41408E+03,-1.08519E+00, 5.27934E+00, 2.50869E-01, 3.26432E+00,-4.25089E+00, 2.06801E+01, 9.82698E-01, 5.09322E+03, 9.94361E+01, 1.32597E+03, 9.99305E+01, 5.84316E-01, 2.68937E+00, 9.99998E+01, 3.02203E+01, 3.71821E-03,-1.76963E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1615, 3.22786E+01,TRUE,0, 0.00000E+00, 3.89518E+00, 1.41404E+00, 3.17903E+00, 0.00000E+00, 0.00000E+00, 1.83855E-01, 0.00000E+00, 8.46125E-01, 1.41404E+03,-1.08448E+00, 5.25589E+00, 2.50181E-01, 2.17285E-02,-1.20497E-02,-3.54052E-04, 1.41406E+03,-1.08483E+00, 5.26762E+00, 2.50525E-01, 3.26424E+00,-4.24939E+00, 2.06337E+01, 9.81330E-01, 5.12181E+03, 9.94460E+01, 1.32996E+03, 9.99318E+01, 5.84481E-01, 2.68986E+00, 9.99998E+01, 3.02228E+01, 3.70998E-03,-1.76722E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1616, 3.22986E+01,TRUE,0, 0.00000E+00, 3.89655E+00, 1.41402E+00, 3.18021E+00, 0.00000E+00, 0.00000E+00, 1.83838E-01, 0.00000E+00, 8.45964E-01, 1.41402E+03,-1.08413E+00, 5.24415E+00, 2.49834E-01, 2.17285E-02,-1.20516E-02,-3.55303E-04, 1.41404E+03,-1.08448E+00, 5.25589E+00, 2.50181E-01, 3.26416E+00,-4.24790E+00, 2.05873E+01, 9.79957E-01, 5.15048E+03, 9.94558E+01, 1.33396E+03, 9.99332E+01, 5.84645E-01, 2.69035E+00, 9.99998E+01, 3.02253E+01, 3.70173E-03,-1.76479E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1617, 3.23186E+01,TRUE,0, 0.00000E+00, 3.89791E+00, 1.41400E+00, 3.18139E+00, 0.00000E+00, 0.00000E+00, 1.83821E-01, 0.00000E+00, 8.45803E-01, 1.41400E+03,-1.08377E+00, 5.23241E+00, 2.49487E-01, 2.17285E-02,-1.20535E-02,-3.56570E-04, 1.41402E+03,-1.08413E+00, 5.24415E+00, 2.49834E-01, 3.26409E+00,-4.24641E+00, 2.05408E+01, 9.78578E-01, 5.17923E+03, 9.94653E+01, 1.33796E+03, 9.99345E+01, 5.84808E-01, 2.69083E+00, 9.99998E+01, 3.02278E+01, 3.69348E-03,-1.76235E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1618, 3.23386E+01,TRUE,0, 0.00000E+00, 3.89926E+00, 1.41398E+00, 3.18256E+00, 0.00000E+00, 0.00000E+00, 1.83805E-01, 0.00000E+00, 8.45643E-01, 1.41398E+03,-1.08342E+00, 5.22065E+00, 2.49138E-01, 2.17285E-02,-1.20554E-02,-3.57822E-04, 1.41400E+03,-1.08377E+00, 5.23241E+00, 2.49487E-01, 3.26401E+00,-4.24494E+00, 2.04944E+01, 9.77193E-01, 5.20805E+03, 9.94748E+01, 1.34195E+03, 9.99358E+01, 5.84970E-01, 2.69131E+00, 9.99998E+01, 3.02302E+01, 3.68522E-03,-1.75990E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1619, 3.23586E+01,TRUE,0, 0.00000E+00, 3.90061E+00, 1.41395E+00, 3.18372E+00, 0.00000E+00, 0.00000E+00, 1.83788E-01, 0.00000E+00, 8.45485E-01, 1.41395E+03,-1.08307E+00, 5.20889E+00, 2.48788E-01, 2.17285E-02,-1.20578E-02,-3.59043E-04, 1.41398E+03,-1.08342E+00, 5.22065E+00, 2.49138E-01, 3.26393E+00,-4.24346E+00, 2.04478E+01, 9.75804E-01, 5.23696E+03, 9.94840E+01, 1.34595E+03, 9.99371E+01, 5.85131E-01, 2.69179E+00, 9.99998E+01, 3.02327E+01, 3.67696E-03,-1.75744E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1620, 3.23786E+01,TRUE,0, 0.00000E+00, 3.90194E+00, 1.41393E+00, 3.18488E+00, 0.00000E+00, 0.00000E+00, 1.83772E-01, 0.00000E+00, 8.45328E-01, 1.41393E+03,-1.08273E+00, 5.19712E+00, 2.48436E-01, 2.17285E-02,-1.20592E-02,-3.60250E-04, 1.41395E+03,-1.08307E+00, 5.20889E+00, 2.48788E-01, 3.26386E+00,-4.24200E+00, 2.04013E+01, 9.74409E-01, 5.26595E+03, 9.94931E+01, 1.34995E+03, 9.99384E+01, 5.85291E-01, 2.69226E+00, 9.99998E+01, 3.02351E+01, 3.66869E-03,-1.75498E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1621, 3.23986E+01,TRUE,0, 0.00000E+00, 3.90327E+00, 1.41391E+00, 3.18602E+00, 0.00000E+00, 0.00000E+00, 1.83756E-01, 0.00000E+00, 8.45172E-01, 1.41391E+03,-1.08238E+00, 5.18535E+00, 2.48083E-01, 2.17285E-02,-1.20606E-02,-3.61457E-04, 1.41393E+03,-1.08273E+00, 5.19712E+00, 2.48436E-01, 3.26378E+00,-4.24054E+00, 2.03547E+01, 9.73009E-01, 5.29502E+03, 9.95020E+01, 1.35395E+03, 9.99396E+01, 5.85450E-01, 2.69274E+00, 9.99998E+01, 3.02376E+01, 3.66042E-03,-1.75250E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1622, 3.24186E+01,TRUE,0, 0.00000E+00, 3.90459E+00, 1.41389E+00, 3.18716E+00, 0.00000E+00, 0.00000E+00, 1.83739E-01, 0.00000E+00, 8.45017E-01, 1.41389E+03,-1.08204E+00, 5.17356E+00, 2.47729E-01, 2.17285E-02,-1.20621E-02,-3.62679E-04, 1.41391E+03,-1.08238E+00, 5.18535E+00, 2.48083E-01, 3.26370E+00,-4.23909E+00, 2.03081E+01, 9.71603E-01, 5.32417E+03, 9.95108E+01, 1.35794E+03, 9.99408E+01, 5.85607E-01, 2.69320E+00, 9.99998E+01, 3.02400E+01, 3.65214E-03,-1.75001E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1623, 3.24386E+01,TRUE,0, 0.00000E+00, 3.90590E+00, 1.41387E+00, 3.18829E+00, 0.00000E+00, 0.00000E+00, 1.83723E-01, 0.00000E+00, 8.44863E-01, 1.41387E+03,-1.08170E+00, 5.16177E+00, 2.47373E-01, 2.17285E-02,-1.20635E-02,-3.63857E-04, 1.41389E+03,-1.08204E+00, 5.17356E+00, 2.47729E-01, 3.26363E+00,-4.23764E+00, 2.02615E+01, 9.70192E-01, 5.35340E+03, 9.95194E+01, 1.36194E+03, 9.99420E+01, 5.85764E-01, 2.69367E+00, 9.99998E+01, 3.02424E+01, 3.64385E-03,-1.74752E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1624, 3.24586E+01,TRUE,0, 0.00000E+00, 3.90720E+00, 1.41385E+00, 3.18942E+00, 0.00000E+00, 0.00000E+00, 1.83708E-01, 0.00000E+00, 8.44710E-01, 1.41385E+03,-1.08136E+00, 5.14997E+00, 2.47016E-01, 2.17285E-02,-1.20635E-02,-3.65019E-04, 1.41387E+03,-1.08170E+00, 5.16177E+00, 2.47373E-01, 3.26355E+00,-4.23620E+00, 2.02148E+01, 9.68777E-01, 5.38271E+03, 9.95279E+01, 1.36594E+03, 9.99431E+01, 5.85920E-01, 2.69413E+00, 9.99998E+01, 3.02448E+01, 3.63556E-03,-1.74501E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1625, 3.24786E+01,TRUE,0, 0.00000E+00, 3.90849E+00, 1.41382E+00, 3.19053E+00, 0.00000E+00, 0.00000E+00, 1.83692E-01, 0.00000E+00, 8.44558E-01, 1.41382E+03,-1.08102E+00, 5.13817E+00, 2.46657E-01, 2.17285E-02,-1.20640E-02,-3.66196E-04, 1.41385E+03,-1.08136E+00, 5.14997E+00, 2.47016E-01, 3.26347E+00,-4.23477E+00, 2.01682E+01, 9.67355E-01, 5.41210E+03, 9.95362E+01, 1.36994E+03, 9.99442E+01, 5.86075E-01, 2.69459E+00, 9.99998E+01, 3.02471E+01, 3.62727E-03,-1.74250E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1626, 3.24986E+01,TRUE,0, 0.00000E+00, 3.90978E+00, 1.41380E+00, 3.19164E+00, 0.00000E+00, 0.00000E+00, 1.83676E-01, 0.00000E+00, 8.44408E-01, 1.41380E+03,-1.08068E+00, 5.12636E+00, 2.46298E-01, 2.17285E-02,-1.20645E-02,-3.67329E-04, 1.41382E+03,-1.08102E+00, 5.13817E+00, 2.46657E-01, 3.26340E+00,-4.23335E+00, 2.01215E+01, 9.65930E-01, 5.44156E+03, 9.95444E+01, 1.37394E+03, 9.99453E+01, 5.86229E-01, 2.69505E+00, 9.99998E+01, 3.02495E+01, 3.61897E-03,-1.73997E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1627, 3.25185E+01,TRUE,0, 0.00000E+00, 3.91105E+00, 1.41378E+00, 3.19274E+00, 0.00000E+00, 0.00000E+00, 1.83661E-01, 0.00000E+00, 8.44258E-01, 1.41378E+03,-1.08035E+00, 5.11454E+00, 2.45937E-01, 2.17285E-02,-1.20645E-02,-3.68476E-04, 1.41380E+03,-1.08068E+00, 5.12636E+00, 2.46298E-01, 3.26332E+00,-4.23193E+00, 2.00747E+01, 9.64499E-01, 5.47111E+03, 9.95524E+01, 1.37793E+03, 9.99464E+01, 5.86382E-01, 2.69550E+00, 9.99998E+01, 3.02518E+01, 3.61067E-03,-1.73744E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1628, 3.25385E+01,TRUE,0, 0.00000E+00, 3.91231E+00, 1.41376E+00, 3.19384E+00, 0.00000E+00, 0.00000E+00, 1.83645E-01, 0.00000E+00, 8.44110E-01, 1.41376E+03,-1.08001E+00, 5.10272E+00, 2.45575E-01, 2.16064E-02,-1.20645E-02,-3.69594E-04, 1.41378E+03,-1.08035E+00, 5.11454E+00, 2.45937E-01, 3.26324E+00,-4.23052E+00, 2.00280E+01, 9.63063E-01, 5.50074E+03, 9.95603E+01, 1.38193E+03, 9.99475E+01, 5.86533E-01, 2.69595E+00, 9.99998E+01, 3.02541E+01, 3.60236E-03,-1.73490E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 1629, 3.25585E+01,TRUE,0, 0.00000E+00, 3.91357E+00, 1.41374E+00, 3.19492E+00, 0.00000E+00, 0.00000E+00, 1.83630E-01, 0.00000E+00, 8.43963E-01, 1.41374E+03,-1.07968E+00, 5.09089E+00, 2.45211E-01, 2.16064E-02,-1.20640E-02,-3.70726E-04, 1.41376E+03,-1.08001E+00, 5.10272E+00, 2.45575E-01, 3.26317E+00,-4.22911E+00, 1.99812E+01, 9.61622E-01, 5.53045E+03, 9.95681E+01, 1.38593E+03, 9.99485E+01, 5.86684E-01, 2.69640E+00, 9.99998E+01, 3.02564E+01, 3.59405E-03,-1.73235E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
